x,y,label
58.88,102.82,Stroke 1
56.1,127.91,Stroke 1
68.05,118.18,Stroke 1
84.19,118.08,Stroke 1
74.85,123.99,Stroke 2
71.98,150.09,Stroke 2
84.86,138.53,Stroke 2
101.03,140.11,Stroke 2
76.99,85.07,Stroke 3
74.89,111.05,Stroke 3
86.48,100.42,Stroke 3
109.99,102.02,Stroke 3
101.8,129.84,Stroke 4
98.96,155.05,Stroke 4
113.09,144.86,Stroke 4
179.14,98.94,Stroke 4
102.96,87.12,Stroke 5
126.97,90.01,Stroke 5
113.78,100.06,Stroke 5
113.17,141.73,Stroke 5
127.84,82.82,Stroke 6
125.04,108.05,Stroke 6
138.11,97.24,Stroke 6
179.14,98.94,Stroke 6
133.82,114.24,Stroke 7
132.02,132.85,Stroke 7
142.25,125.12,Stroke 7
171.11,125.89,Stroke 7
144.15,103.77,Stroke 8
161.9,104.93,Stroke 8
151.33,112.23,Stroke 8
151.83,142.96,Stroke 8
172.85,88.16,Stroke 9
198.97,90.06,Stroke 9
183.96,101.14,Stroke 9
183.05,146.39,Stroke 9
