x,y,label
46.0,118.94,Stroke 1
42.12,134.83,Stroke 1
51.36,126.18,Stroke 1
64.82,126.19,Stroke 1
45.96,107.0,Stroke 2
46.0,118.94,Stroke 2
51.9,113.78,Stroke 2
65.81,114.09,Stroke 2
43.96,89.91,Stroke 3
45.96,107.0,Stroke 3
52.25,101.99,Stroke 3
63.98,102.86,Stroke 3
64.79,86.78,Stroke 4
62.05,110.0,Stroke 4
73.79,100.79,Stroke 4
85.94,101.11,Stroke 4
64.24,119.21,Stroke 5
61.98,145.06,Stroke 5
75.37,134.07,Stroke 5
214.93,136.09,Stroke 5
77.9,121.03,Stroke 6
93.94,124.94,Stroke 6
85.39,130.33,Stroke 6
84.97,143.06,Stroke 6
86.09,86.17,Stroke 7
83.93,110.9,Stroke 7
95.5,100.48,Stroke 7
108.92,101.86,Stroke 7
93.94,124.94,Stroke 8
104.99,124.95,Stroke 8
97.86,130.46,Stroke 8
97.03,143.01,Stroke 8
120.81,123.24,Stroke 9
104.99,124.95,Stroke 9
108.63,130.64,Stroke 9
107.8,143.22,Stroke 9
108.99,85.86,Stroke 10
106.05,112.79,Stroke 10
120.17,100.94,Stroke 10
210.92,102.98,Stroke 10
132.78,107.9,Stroke 11
129.99,130.03,Stroke 11
141.38,121.1,Stroke 11
179.03,121.09,Stroke 11
189.81,113.6,Stroke 12
192.9,130.1,Stroke 12
181.03,120.95,Stroke 12
159.83,121.44,Stroke 12
