x,y,label
81.99,127.81,Stroke 1
79.1,152.97,Stroke 1
92.44,142.34,Stroke 1
134.79,140.72,Stroke 1
81.99,87.78,Stroke 2
106.81,89.83,Stroke 2
93.13,99.97,Stroke 2
92.2,139.15,Stroke 2
107.18,82.84,Stroke 3
104.85,107.89,Stroke 3
118.07,96.81,Stroke 3
157.86,98.95,Stroke 3
117.93,103.89,Stroke 4
130.02,107.0,Stroke 4
124.17,112.3,Stroke 4
123.85,144.0,Stroke 4
130.02,107.0,Stroke 5
141.81,113.74,Stroke 5
134.51,117.85,Stroke 5
134.79,140.72,Stroke 5
143.96,105.19,Stroke 6
130.02,107.0,Stroke 6
134.55,111.75,Stroke 6
133.97,129.3,Stroke 6
151.98,90.11,Stroke 7
177.82,92.04,Stroke 7
163.06,102.53,Stroke 7
162.19,146.03,Stroke 7
