x,y,label
90.09740259740258,93.28354978354977,Stroke 1
92.17532467532465,109.9069264069264,Stroke 1
97.02380952380952,105.75108225108224,Stroke 1
108.1060606060606,105.75108225108224,Stroke 1
90.79004329004329,108.52164502164501,Stroke 2
91.48268398268397,121.68181818181816,Stroke 2
97.7164502164502,116.14069264069263,Stroke 2
108.79870129870127,116.83333333333331,Stroke 2
91.48268398268397,120.98917748917748,Stroke 3
85.94155844155841,138.3051948051948,Stroke 3
97.02380952380952,128.6082251082251,Stroke 3
109.49134199134198,127.91558441558439,Stroke 3
109.49134199134198,89.82034632034632,Stroke 4
107.41341991341989,112.67748917748918,Stroke 4
118.49567099567099,102.98051948051946,Stroke 4
126.80735930735929,102.98051948051946,Stroke 4
130.27056277056275,89.82034632034632,Stroke 5
126.11471861471858,114.06277056277057,Stroke 5
137.1969696969697,102.28787878787878,Stroke 5
147.58658008658006,104.36580086580085,Stroke 5
148.97186147186144,89.82034632034632,Stroke 6
147.58658008658006,111.29220779220779,Stroke 6
157.28354978354974,103.67316017316017,Stroke 6
169.05844155844153,102.98051948051946,Stroke 6
110.87662337662337,120.98917748917748,Stroke 7
108.1060606060606,143.84632034632034,Stroke 7
122.65151515151513,135.534632034632,Stroke 7
162.8246753246753,134.84199134199133,Stroke 7
122.65151515151513,122.37445887445887,Stroke 8
137.1969696969697,126.53030303030303,Stroke 8
127.49999999999997,129.9935064935065,Stroke 8
128.19264069264068,141.76839826839824,Stroke 8
133.7337662337662,123.75974025974025,Stroke 9
147.58658008658006,125.14502164502164,Stroke 9
140.66017316017314,129.9935064935065,Stroke 9
139.96753246753244,143.15367965367963,Stroke 9
144.1233766233766,123.75974025974025,Stroke 10
162.13203463203462,124.45238095238093,Stroke 10
151.04978354978354,131.37878787878788,Stroke 10
151.04978354978354,142.46103896103895,Stroke 10
