x,y,label
76.97,129.05,Stroke 1
73.95,155.84,Stroke 1
87.65,144.79,Stroke 1
131.15,143.05,Stroke 1
77.2,87.79,Stroke 2
102.16,89.93,Stroke 2
88.85,100.58,Stroke 2
88.03,141.76,Stroke 2
103.06,80.11,Stroke 3
100.17,106.04,Stroke 3
113.77,94.76,Stroke 3
161.82,96.86,Stroke 3
117.21,100.89,Stroke 4
133.17,102.27,Stroke 4
124.05,108.74,Stroke 4
123.18,139.59,Stroke 4
127.41,125.91,Stroke 5
116.72,139.98,Stroke 5
125.77,137.58,Stroke 5
131.15,143.05,Stroke 5
138.08,102.35,Stroke 6
153.85,102.81,Stroke 6
144.33,109.34,Stroke 6
143.64,136.83,Stroke 6
147.57,122.47,Stroke 7
136.79,140.63,Stroke 7
145.57,137.84,Stroke 7
151.15,143.94,Stroke 7
155.95,88.78,Stroke 8
182.06,90.75,Stroke 8
167.43,100.82,Stroke 8
151.15,143.94,Stroke 8
