x,y,label
51.84,121.82,Stroke 1
49.03,148.02,Stroke 1
62.41,137.11,Stroke 1
106.16,138.03,Stroke 1
52.2,83.9,Stroke 2
49.83,110.76,Stroke 2
62.84,99.47,Stroke 2
105.06,99.98,Stroke 2
62.08,111.01,Stroke 3
76.04,113.92,Stroke 3
69.75,118.93,Stroke 3
69.74,147.95,Stroke 3
76.04,113.92,Stroke 4
85.14,114.09,Stroke 4
80.22,119.67,Stroke 4
80.03,147.83,Stroke 4
99.91,113.08,Stroke 5
85.14,114.09,Stroke 5
89.66,119.91,Stroke 5
89.22,148.14,Stroke 5
98.92,104.09,Stroke 6
121.55,106.16,Stroke 6
108.81,113.34,Stroke 6
106.16,138.03,Stroke 6
98.96,87.83,Stroke 7
122.86,88.91,Stroke 7
109.13,95.98,Stroke 7
107.75,104.83,Stroke 7
128.92,105.05,Stroke 8
111.88,123.13,Stroke 8
124.53,122.69,Stroke 8
132.23,129.11,Stroke 8
133.02,86.83,Stroke 9
130.21,112.09,Stroke 9
143.07,101.81,Stroke 9
186.96,102.05,Stroke 9
133.86,120.02,Stroke 10
131.05,146.09,Stroke 10
144.34,135.62,Stroke 10
188.94,136.1,Stroke 10
146.01,119.0,Stroke 11
145.07,132.05,Stroke 11
151.94,127.23,Stroke 11
175.05,127.21,Stroke 11
146.94,105.02,Stroke 12
146.01,119.0,Stroke 12
152.94,113.7,Stroke 12
174.02,113.72,Stroke 12
185.93,107.06,Stroke 13
184.98,121.05,Stroke 13
175.24,113.57,Stroke 13
148.08,111.67,Stroke 13
184.98,121.05,Stroke 14
184.82,128.95,Stroke 14
177.47,126.89,Stroke 14
155.84,127.95,Stroke 14
184.98,121.05,Stroke 15
173.93,128.11,Stroke 15
180.88,128.4,Stroke 15
188.94,136.1,Stroke 15
201.95,92.79,Stroke 16
201.04,113.97,Stroke 16
188.3,103.09,Stroke 16
155.38,104.31,Stroke 16
