x,y,label
88.03,117.99,Stroke 1
102.37,119.05,Stroke 1
94.72,124.82,Stroke 1
94.95,141.16,Stroke 1
88.92,89.19,Stroke 2
103.78,90.37,Stroke 2
95.48,96.89,Stroke 2
96.37,117.3,Stroke 2
96.19,125.09,Stroke 3
86.86,142.17,Stroke 3
96.14,139.88,Stroke 3
101.28,145.96,Stroke 3
97.89,96.85,Stroke 4
88.0,113.81,Stroke 4
97.09,110.84,Stroke 4
102.81,118.06,Stroke 4
108.11,115.12,Stroke 5
96.19,125.09,Stroke 5
105.26,125.94,Stroke 5
110.6,131.35,Stroke 5
110.05,86.08,Stroke 6
97.89,96.85,Stroke 6
106.3,97.29,Stroke 6
114.01,106.06,Stroke 6
104.99,125.59,Stroke 7
105.96,135.82,Stroke 7
108.57,134.32,Stroke 7
113.12,141.02,Stroke 7
106.52,134.73,Stroke 8
101.69,145.39,Stroke 8
108.67,140.38,Stroke 8
113.12,141.02,Stroke 8
108.38,95.2,Stroke 9
106.81,106.94,Stroke 9
109.52,105.45,Stroke 9
113.75,117.53,Stroke 9
111.14,124.8,Stroke 10
112.03,140.07,Stroke 10
118.7,134.35,Stroke 10
136.86,133.93,Stroke 10
110.97,129.99,Stroke 11
113.78,144.82,Stroke 11
118.77,140.17,Stroke 11
137.02,140.83,Stroke 11
116.04,107.92,Stroke 12
114.88,115.89,Stroke 12
119.22,111.83,Stroke 12
138.04,112.01,Stroke 12
115.1,99.1,Stroke 13
116.04,107.92,Stroke 13
120.02,105.09,Stroke 13
137.41,106.6,Stroke 13
138.03,116.03,Stroke 14
146.98,118.66,Stroke 14
143.0,122.51,Stroke 14
143.25,129.77,Stroke 14
140.09,88.19,Stroke 15
150.04,90.78,Stroke 15
145.53,94.68,Stroke 15
145.08,101.03,Stroke 15
155.96,129.19,Stroke 16
142.87,129.77,Stroke 16
148.59,136.05,Stroke 16
147.76,145.17,Stroke 16
154.07,118.03,Stroke 17
146.98,118.66,Stroke 17
150.54,121.84,Stroke 17
150.24,129.78,Stroke 17
145.06,102.15,Stroke 18
158.37,104.55,Stroke 18
150.85,108.38,Stroke 18
150.61,116.29,Stroke 18
156.99,90.71,Stroke 19
150.04,90.78,Stroke 19
153.01,93.44,Stroke 19
153.0,102.03,Stroke 19
164.91,117.71,Stroke 20
154.07,118.03,Stroke 20
157.78,121.51,Stroke 20
156.02,130.26,Stroke 20
167.01,89.84,Stroke 21
156.99,90.71,Stroke 21
160.07,93.77,Stroke 21
158.05,102.95,Stroke 21
