x,y,label
55.46536796536796,93.97619047619045,Stroke 1
57.54329004329003,115.44805194805193,Stroke 1
68.6255411255411,108.52164502164501,Stroke 1
85.94155844155841,109.2142857142857,Stroke 1
58.928571428571416,111.98484848484847,Stroke 2
59.621212121212096,128.6082251082251,Stroke 2
67.93290043290042,121.68181818181816,Stroke 2
85.94155844155841,119.60389610389609,Stroke 2
58.928571428571416,126.53030303030303,Stroke 3
53.387445887445864,146.61688311688312,Stroke 3
68.6255411255411,136.22727272727272,Stroke 3
127.49999999999997,137.6125541125541,Stroke 3
87.3268398268398,91.2056277056277,Stroke 4
88.71212121212119,109.9069264069264,Stroke 4
97.7164502164502,102.28787878787878,Stroke 4
128.88528138528136,103.67316017316017,Stroke 4
88.01948051948051,107.13636363636363,Stroke 5
88.01948051948051,118.2186147186147,Stroke 5
96.33116883116881,114.06277056277057,Stroke 5
130.27056277056275,113.37012987012986,Stroke 5
88.71212121212119,119.60389610389609,Stroke 6
85.94155844155841,133.45670995670994,Stroke 6
94.25324675324674,123.06709956709955,Stroke 6
129.57792207792207,125.14502164502164,Stroke 6
124.03679653679652,89.82034632034632,Stroke 7
146.89393939393938,89.82034632034632,Stroke 7
133.04112554112552,97.43939393939394,Stroke 7
132.34848484848484,127.22294372294371,Stroke 7
128.19264069264068,126.53030303030303,Stroke 8
126.11471861471858,154.92857142857142,Stroke 8
142.04545454545453,143.84632034632034,Stroke 8
185.6818181818182,145.23160173160173,Stroke 8
142.7380952380952,102.98051948051946,Stroke 9
141.35281385281382,125.14502164502164,Stroke 9
150.35714285714283,116.14069264069263,Stroke 9
184.29653679653677,116.14069264069263,Stroke 9
176.67748917748918,89.12770562770561,Stroke 10
201.6125541125541,91.2056277056277,Stroke 10
186.37445887445887,102.98051948051946,Stroke 10
186.37445887445887,143.15367965367963,Stroke 10
