x,y,label
64.83,112.8,Stroke 1
78.09,115.83,Stroke 1
71.87,120.89,Stroke 1
71.78,151.08,Stroke 1
59.85,125.88,Stroke 2
56.74,151.96,Stroke 2
73.36,140.76,Stroke 2
105.66,141.45,Stroke 2
60.86,81.91,Stroke 3
57.87,108.06,Stroke 3
73.37,97.4,Stroke 3
179.9,98.11,Stroke 3
92.8,114.01,Stroke 4
78.09,115.83,Stroke 4
82.55,120.98,Stroke 4
82.25,151.03,Stroke 4
92.8,114.01,Stroke 5
87.92,128.05,Stroke 5
93.58,123.3,Stroke 5
95.75,127.21,Stroke 5
100.58,115.31,Stroke 6
98.78,128.86,Stroke 6
104.78,123.58,Stroke 6
115.92,123.05,Stroke 6
112.12,106.87,Stroke 7
105.82,119.7,Stroke 7
111.22,118.5,Stroke 7
115.92,123.05,Stroke 7
112.12,106.87,Stroke 8
121.02,108.76,Stroke 8
117.74,112.12,Stroke 8
117.18,137.13,Stroke 8
129.75,108.41,Stroke 9
121.02,108.76,Stroke 9
125.03,112.96,Stroke 9
124.82,137.14,Stroke 9
139.06,107.99,Stroke 10
129.02,109.1,Stroke 10
132.29,113.21,Stroke 10
131.67,137.74,Stroke 10
135.08,113.13,Stroke 11
133.89,127.16,Stroke 11
140.14,122.01,Stroke 11
143.36,127.1,Stroke 11
146.02,127.08,Stroke 12
140.95,137.89,Stroke 12
147.29,132.71,Stroke 12
168.89,134.06,Stroke 12
147.16,113.0,Stroke 13
146.02,127.08,Stroke 13
152.26,121.69,Stroke 13
167.04,122.08,Stroke 13
155.91,104.15,Stroke 14
154.92,117.06,Stroke 14
160.62,112.52,Stroke 14
164.84,115.57,Stroke 14
164.03,104.26,Stroke 15
174.08,106.97,Stroke 15
169.41,111.26,Stroke 15
168.89,134.06,Stroke 15
174.08,106.97,Stroke 16
180.16,107.19,Stroke 16
177.12,111.27,Stroke 16
176.9,134.85,Stroke 16
173.02,88.76,Stroke 17
199.78,90.1,Stroke 17
184.69,100.81,Stroke 17
183.96,146.06,Stroke 17
