x,y,label
36.86,102.83,Stroke 1
34.05,127.98,Stroke 1
46.15,118.26,Stroke 1
62.18,118.15,Stroke 1
52.86,124.04,Stroke 2
49.91,150.79,Stroke 2
62.67,139.25,Stroke 2
92.08,140.92,Stroke 2
54.99,85.11,Stroke 3
52.14,111.86,Stroke 3
64.52,100.42,Stroke 3
88.98,102.05,Stroke 3
78.85,130.02,Stroke 4
75.03,155.1,Stroke 4
91.59,144.97,Stroke 4
204.04,121.8,Stroke 4
81.84,87.04,Stroke 5
104.98,90.12,Stroke 5
92.67,99.73,Stroke 5
92.08,140.92,Stroke 5
95.36,126.03,Stroke 6
95.28,138.82,Stroke 6
99.26,135.57,Stroke 6
114.97,136.92,Stroke 6
96.95,110.2,Stroke 7
102.02,114.04,Stroke 7
99.92,115.08,Stroke 7
98.63,132.84,Stroke 7
103.78,123.0,Stroke 8
102.09,132.95,Stroke 8
106.5,130.29,Stroke 8
113.01,131.38,Stroke 8
103.78,123.0,Stroke 9
103.74,125.0,Stroke 9
106.68,124.95,Stroke 9
117.83,124.98,Stroke 9
102.02,114.04,Stroke 10
103.78,123.0,Stroke 10
106.94,120.2,Stroke 10
117.13,120.1,Stroke 10
105.13,82.12,Stroke 11
103.02,106.56,Stroke 11
116.65,97.02,Stroke 11
202.24,98.96,Stroke 11
114.77,110.08,Stroke 12
124.6,110.41,Stroke 12
118.64,115.74,Stroke 12
117.13,120.1,Stroke 12
120.36,109.29,Stroke 13
129.98,111.15,Stroke 13
124.98,115.59,Stroke 13
122.62,145.02,Stroke 13
121.27,130.94,Stroke 14
120.89,138.87,Stroke 14
125.33,137.34,Stroke 14
127.85,140.01,Stroke 14
128.94,124.94,Stroke 15
127.06,133.16,Stroke 15
131.47,129.98,Stroke 15
137.76,131.11,Stroke 15
128.94,124.94,Stroke 16
128.94,124.94,Stroke 16
131.75,124.88,Stroke 16
137.76,131.11,Stroke 16
128.66,115.99,Stroke 17
128.94,124.94,Stroke 17
132.38,120.71,Stroke 17
138.0,124.22,Stroke 17
141.82,126.96,Stroke 18
138.96,131.02,Stroke 18
146.0,127.28,Stroke 18
148.08,129.41,Stroke 18
148.8,115.09,Stroke 19
138.96,131.02,Stroke 19
148.11,124.56,Stroke 19
153.12,134.06,Stroke 19
152.72,119.22,Stroke 20
151.01,125.93,Stroke 20
155.87,125.06,Stroke 20
159.05,128.93,Stroke 20
160.72,111.78,Stroke 21
168.94,113.86,Stroke 21
164.02,116.99,Stroke 21
163.82,134.66,Stroke 21
166.78,118.69,Stroke 22
157.68,124.96,Stroke 22
164.5,125.82,Stroke 22
164.47,132.95,Stroke 22
168.94,113.86,Stroke 23
168.94,113.86,Stroke 23
170.29,116.79,Stroke 23
169.62,136.04,Stroke 23
179.93,112.89,Stroke 24
168.94,113.86,Stroke 24
174.89,116.88,Stroke 24
173.07,141.92,Stroke 24
179.93,112.89,Stroke 25
190.98,113.25,Stroke 25
185.83,118.1,Stroke 25
185.3,137.2,Stroke 25
190.98,113.25,Stroke 26
187.97,131.08,Stroke 26
192.43,126.75,Stroke 26
196.69,133.49,Stroke 26
203.36,118.72,Stroke 27
194.41,125.4,Stroke 27
200.87,127.19,Stroke 27
203.93,130.93,Stroke 27
195.19,88.05,Stroke 28
221.93,89.96,Stroke 28
206.84,100.98,Stroke 28
206.0,145.04,Stroke 28
