x,y,label
70.04,81.92,Stroke 1
67.81,108.12,Stroke 1
81.24,97.65,Stroke 1
168.18,98.18,Stroke 1
71.87,125.83,Stroke 2
69.05,152.04,Stroke 2
82.45,141.29,Stroke 2
129.94,139.71,Stroke 2
80.0,115.81,Stroke 3
93.93,118.1,Stroke 3
87.22,123.52,Stroke 3
87.13,153.94,Stroke 3
108.03,116.99,Stroke 4
93.93,118.1,Stroke 4
98.18,123.46,Stroke 4
97.86,154.05,Stroke 4
112.96,117.93,Stroke 5
112.76,125.94,Stroke 5
117.38,121.99,Stroke 5
119.01,125.8,Stroke 5
111.24,121.91,Stroke 6
109.82,137.73,Stroke 6
117.77,131.53,Stroke 6
141.45,131.76,Stroke 6
111.89,104.87,Stroke 7
108.03,116.99,Stroke 7
118.85,114.38,Stroke 7
134.15,114.83,Stroke 7
117.94,114.46,Stroke 8
120.11,126.81,Stroke 8
126.0,122.44,Stroke 8
142.11,122.24,Stroke 8
145.91,101.97,Stroke 9
157.05,104.18,Stroke 9
152.15,109.14,Stroke 9
151.74,137.19,Stroke 9
168.91,103.86,Stroke 10
157.05,104.18,Stroke 10
161.35,109.28,Stroke 10
161.05,137.03,Stroke 10
162.03,88.81,Stroke 11
188.83,90.17,Stroke 11
173.94,101.14,Stroke 11
173.05,146.12,Stroke 11
