x,y,label
68.62554112554112,95.36147186147184,Stroke 1
69.31818181818183,116.83333333333331,Stroke 1
79.70779220779222,111.29220779220776,Stroke 1
111.56926406926407,110.59956709956708,Stroke 1
70.0108225108225,116.14069264069263,Stroke 2
65.85497835497837,136.22727272727272,Stroke 2
80.4004329004329,125.14502164502164,Stroke 2
114.33982683982684,125.83766233766232,Stroke 2
99.1017316017316,118.91125541125538,Stroke 3
117.11038961038962,110.59956709956708,Stroke 3
114.33982683982684,120.29653679653677,Stroke 3
117.11038961038962,125.14502164502164,Stroke 3
121.26623376623378,85.66450216450215,Stroke 4
119.8809523809524,107.13636363636363,Stroke 4
129.5779220779221,100.9025974025974,Stroke 4
168.36580086580085,100.20995670995669,Stroke 4
118.495670995671,125.83766233766232,Stroke 5
115.03246753246755,149.38744588744586,Stroke 5
130.27056277056278,141.76839826839824,Stroke 5
170.44372294372295,141.07575757575756,Stroke 5
163.51731601731603,89.82034632034632,Stroke 6
188.45238095238096,91.20562770562768,Stroke 6
174.59956709956708,102.28787878787878,Stroke 6
173.21428571428572,145.23160173160173,Stroke 6
129.5779220779221,102.98051948051946,Stroke 7
139.27489177489178,104.36580086580085,Stroke 7
135.11904761904765,106.44372294372292,Stroke 7
135.11904761904765,111.29220779220776,Stroke 7
127.50000000000001,114.06277056277054,Stroke 8
139.27489177489178,114.06277056277054,Stroke 8
135.11904761904765,118.2186147186147,Stroke 8
134.4264069264069,136.9199134199134,Stroke 8
141.35281385281388,104.36580086580085,Stroke 9
151.74242424242425,102.98051948051946,Stroke 9
145.50865800865802,107.8290043290043,Stroke 9
144.81601731601734,114.06277056277054,Stroke 9
139.96753246753246,115.44805194805193,Stroke 10
152.43506493506493,114.06277056277054,Stroke 10
144.81601731601734,120.29653679653677,Stroke 10
144.1233766233766,136.9199134199134,Stroke 10
149.66450216450215,123.06709956709955,Stroke 11
162.8246753246753,109.2142857142857,Stroke 11
159.36147186147184,123.75974025974025,Stroke 11
169.05844155844153,130.68614718614717,Stroke 11
