x,y,label
67.93290043290044,93.28354978354977,Stroke 1
70.70346320346322,115.44805194805193,Stroke 1
79.70779220779222,107.8290043290043,Stroke 1
121.26623376623378,107.8290043290043,Stroke 1
70.70346320346322,114.75541125541125,Stroke 2
66.54761904761905,134.14935064935062,Stroke 2
83.17099567099568,123.06709956709955,Stroke 2
122.65151515151517,123.06709956709955,Stroke 2
124.72943722943724,82.89393939393938,Stroke 3
124.03679653679653,108.52164502164501,Stroke 3
138.5822510822511,98.13203463203462,Stroke 3
190.530303030303,97.43939393939391,Stroke 3
123.34415584415585,125.14502164502164,Stroke 4
119.8809523809524,148.69480519480518,Stroke 4
136.504329004329,138.3051948051948,Stroke 4
189.14502164502164,139.69047619047618,Stroke 4
127.50000000000001,111.29220779220776,Stroke 5
139.27489177489178,102.98051948051946,Stroke 5
135.11904761904765,112.67748917748915,Stroke 5
139.27489177489178,117.52597402597402,Stroke 5
135.11904761904765,118.91125541125538,Stroke 6
145.50865800865802,111.29220779220776,Stroke 6
144.1233766233766,120.98917748917748,Stroke 6
157.2835497835498,138.3051948051948,Stroke 6
164.9025974025974,101.59523809523807,Stroke 7
173.9069264069264,102.98051948051946,Stroke 7
168.36580086580085,107.13636363636363,Stroke 7
168.36580086580085,112.67748917748915,Stroke 7
164.2099567099567,110.59956709956708,Stroke 8
173.9069264069264,114.75541125541125,Stroke 8
169.05844155844153,117.52597402597402,Stroke 8
169.05844155844153,136.9199134199134,Stroke 8
172.52164502164499,102.98051948051946,Stroke 9
183.6038961038961,102.28787878787878,Stroke 9
176.67748917748918,107.8290043290043,Stroke 9
176.67748917748918,111.29220779220776,Stroke 9
173.9069264069264,111.98484848484847,Stroke 10
183.6038961038961,112.67748917748915,Stroke 10
177.37012987012986,118.2186147186147,Stroke 10
176.67748917748918,136.22727272727272,Stroke 10
