x,y,label
35.17,126.04,Stroke 1
33.01,153.93,Stroke 1
47.77,143.07,Stroke 1
107.1,143.98,Stroke 1
37.12,100.15,Stroke 2
35.17,126.04,Stroke 2
47.78,115.23,Stroke 2
66.96,116.84,Stroke 2
67.79,90.08,Stroke 3
69.12,107.93,Stroke 3
75.57,102.9,Stroke 3
109.07,103.07,Stroke 3
69.12,107.93,Stroke 4
69.16,119.0,Stroke 4
75.95,113.2,Stroke 4
109.77,113.93,Stroke 4
69.16,119.0,Stroke 5
64.88,134.81,Stroke 5
76.04,125.87,Stroke 5
109.11,126.02,Stroke 5
101.9,89.8,Stroke 6
126.93,91.88,Stroke 6
113.09,101.63,Stroke 6
107.1,143.98,Stroke 6
107.68,129.2,Stroke 7
104.99,155.87,Stroke 7
118.92,144.68,Stroke 7
203.23,101.98,Stroke 7
122.74,119.15,Stroke 8
121.05,133.92,Stroke 8
128.51,128.34,Stroke 8
151.12,129.75,Stroke 8
128.8,85.75,Stroke 9
125.08,111.03,Stroke 9
139.97,100.15,Stroke 9
203.23,101.98,Stroke 9
138.83,125.88,Stroke 10
135.89,143.83,Stroke 10
143.29,137.51,Stroke 10
182.99,129.96,Stroke 10
138.83,125.88,Stroke 11
138.07,133.91,Stroke 11
143.49,129.03,Stroke 11
151.12,129.75,Stroke 11
137.05,112.01,Stroke 12
138.83,125.88,Stroke 12
144.14,121.57,Stroke 12
151.78,121.94,Stroke 12
153.78,116.94,Stroke 13
153.14,124.94,Stroke 13
158.67,120.85,Stroke 13
182.99,121.02,Stroke 13
153.14,124.94,Stroke 14
150.06,136.03,Stroke 14
158.81,130.05,Stroke 14
183.61,129.97,Stroke 14
152.12,103.96,Stroke 15
153.78,116.94,Stroke 15
158.99,112.79,Stroke 15
169.1,113.1,Stroke 15
179.84,105.17,Stroke 16
180.33,114.32,Stroke 16
170.49,112.93,Stroke 16
156.75,115.34,Stroke 16
179.84,105.17,Stroke 17
190.08,106.85,Stroke 17
185.0,111.24,Stroke 17
184.05,138.12,Stroke 17
202.15,105.86,Stroke 18
190.08,106.85,Stroke 18
194.63,111.49,Stroke 18
194.28,138.1,Stroke 18
196.01,88.77,Stroke 19
222.13,90.14,Stroke 19
207.73,101.67,Stroke 19
107.1,143.98,Stroke 19
