x,y,label
78.91929290220544,111.99891122195523,Stroke 1
76.96717205263627,135.92144990299232,Stroke 1
88.09039306640625,126.88232421875,Stroke 1
102.05318987271947,127.13610256290477,Stroke 1
103.25560686806669,97.95039316021746,Stroke 2
106.00488340217593,118.07206366232867,Stroke 2
113.2412109375,112.67578125,Stroke 2
122.91944913219974,112.86689443260403,Stroke 2
105.0363806289795,131.93562276622382,Stroke 3
99.96805368799706,148.8824596751023,Stroke 3
113.40771484375,138.720703125,Stroke 3
161.1875,139.85546875,Stroke 3
106.00488340217593,118.07206366232867,Stroke 4
105.0363806289795,131.93562276622382,Stroke 4
113.411865234375,124.2705078125,Stroke 4
123.04099463348346,125.71738292041218,Stroke 4
125.0557372349212,119.9818102003601,Stroke 5
121.20096324916958,137.83604616094283,Stroke 5
132.48974609375,128.3896484375,Stroke 5
160.9874431709832,128.00433194444236,Stroke 5
123.26144223998848,86.05363058946597,Stroke 6
126.00739788285287,106.05066008179372,Stroke 6
133.30908203125,100.8221435546875,Stroke 6
159.11546701145713,101.161179844962,Stroke 6
126.00739788285287,106.05066008179372,Stroke 7
125.0557372349212,119.9818102003601,Stroke 7
133.33447265625,113.4599609375,Stroke 7
159.9324179532464,113.9783517375394,Stroke 7
152.97280974352518,87.99192481847355,Stroke 8
178.07722518236585,90.01102892858576,Stroke 8
162.7918701171875,102.927734375,Stroke 8
162.9458131405331,145.16066166646783,Stroke 8
