x,y,label
104.18736779015978,108.08824674842364,Stroke 1
103.92419447167298,123.92448889395169,Stroke 1
112.21923828125,117.1796875,Stroke 1
155.9471483836417,117.78098216844904,Stroke 1
102.29306510295002,90.08400915500265,Stroke 2
104.18736779015978,108.08824674842364,Stroke 2
112.48046875,104.628662109375,Stroke 2
154.977789083152,104.00928186362121,Stroke 2
103.92419447167298,123.92448889395169,Stroke 3
99.96417014328259,140.1075481597773,Stroke 3
112.5673828125,131.792724609375,Stroke 3
155.00712872515973,132.04595210833676,Stroke 3
