x,y,label
78.71736131567573,123.93624681739973,Stroke 1
76.03925822793391,149.76038191867815,Stroke 1
89.09844970703125,139.36572265625,Stroke 1
135.16629305434412,138.14018508439895,Stroke 1
80.11212512264399,82.14800474875464,Stroke 2
78.00932234055678,108.16190902039425,Stroke 2
90.949951171875,97.505126953125,Stroke 2
159.69198873198104,98.69040981059665,Stroke 2
86.76470713353112,110.04773687930292,Stroke 3
100.89939276262525,112.84139018202795,Stroke 3
94.04803466796875,118.19384765625,Stroke 3
93.89886825017227,148.7003679193147,Stroke 3
115.72324904444767,110.9370466631492,Stroke 4
100.89939276262525,112.84139018202795,Stroke 4
105.56396484375,118.7552490234375,Stroke 4
105.22564803445472,148.82073715660727,Stroke 4
126.7462719018352,105.66235216064851,Stroke 5
137.9656625558982,107.89614102875103,Stroke 5
132.6806640625,112.44091796875,Stroke 5
131.390625,128.46875,Stroke 5
134.7423674012011,127.29232828933768,Stroke 6
123.984375,142.3125,Stroke 6
134.18359375,137.41748046875,Stroke 6
161.95338388580134,140.20727829430479,Stroke 6
137.9656625558982,107.89614102875103,Stroke 7
134.7423674012011,127.29232828933768,Stroke 7
141.9161376953125,120.88037109375,Stroke 7
162.9058052634063,120.95280174276688,Stroke 7
144.87541497715296,99.97018012410416,Stroke 8
137.9656625558982,107.89614102875103,Stroke 8
144.276123046875,107.6484375,Stroke 8
148.4609375,110.12109375,Stroke 8
153.96617889499288,89.95362244791954,Stroke 9
179.918580855139,91.99772714924687,Stroke 9
165.343994140625,102.544921875,Stroke 9
164.88651444270482,146.1585698323225,Stroke 9
