x,y,label
101.01265065320199,102.83316100718808,Stroke 1
81.01321307038641,124.21897788397803,Stroke 1
96.2607421875,123.077880859375,Stroke 1
105.24748973869568,130.28830473847253,Stroke 1
104.88903303443982,86.024608016676,Stroke 2
101.73518923741102,111.2048013989787,Stroke 2
114.251953125,100.875,Stroke 2
156.15219664538853,101.88630480864822,Stroke 2
107.09375,105.06640625,Stroke 3
128.06528872063038,105.74768590649288,Stroke 3
114.927734375,113.5341796875,Stroke 3
114.9214715060892,146.8387774577808,Stroke 3
123.96864613094586,131.95191997855184,Stroke 4
120.97869744775083,144.79999026993548,Stroke 4
129.23681640625,137.732421875,Stroke 4
156.85563516883474,138.12587405407882,Stroke 4
124.45703125,110.796875,Stroke 5
124.16163733257346,122.06437993347652,Stroke 5
129.92236328125,119.050048828125,Stroke 5
157.05317546319276,119.68669830978197,Stroke 5
124.16163733257346,122.06437993347652,Stroke 6
123.96864613094586,131.95191997855184,Stroke 6
129.95745849609375,127.697021484375,Stroke 6
157.0720500927173,128.15718290960572,Stroke 6
149.02132331780638,90.02412867220019,Stroke 7
174.84430247816547,91.96649894249667,Stroke 7
160.32421875,102.60302734375,Stroke 7
159.86297168474212,146.1675761474436,Stroke 7
