x,y,label
63.04520323272619,81.7234139851483,Stroke 1
60.09387807826899,108.25912379097113,Stroke 1
75.204833984375,97.3486328125,Stroke 1
175.020136887369,98.18682544786489,Stroke 1
70.24047890552714,115.01792553967341,Stroke 2
84.01492064188744,117.74465123536685,Stroke 2
77.576171875,123.12255859375,Stroke 2
77.33936317468748,152.94191863384276,Stroke 2
65.13779459027059,125.8610339550955,Stroke 3
62.013352317906765,151.911902893451,Stroke 3
77.994384765625,140.728759765625,Stroke 3
116.56897011674488,138.16653631006753,Stroke 3
97.98439091217911,116.12016622855714,Stroke 4
84.01492064188744,117.74465123536685,Stroke 4
88.660400390625,122.7978515625,Stroke 4
88.08802266907746,153.24513478549596,Stroke 4
108.98767333482223,112.91222023572989,Stroke 5
99.1928390996523,122.1938178240918,Stroke 5
107.226318359375,121.4716796875,Stroke 5
112.35792245043065,125.89076011072275,Stroke 5
111.23069532693596,103.61559523938205,Stroke 6
121.80642357457164,105.06508887251412,Stroke 6
116.51123046875,108.923583984375,Stroke 6
116.77673697085035,114.2235689243166,Stroke 6
108.98767333482223,112.91222023572989,Stroke 7
121.86157479460161,115.96542760820489,Stroke 7
117.09307861328125,119.2578125,Stroke 7
116.56897011674488,138.16653631006753,Stroke 7
132.26769348676046,114.67229101351367,Stroke 8
121.86157479460161,115.96542760820489,Stroke 8
124.9344482421875,119.928466796875,Stroke 8
124.53590654882372,138.59692858308173,Stroke 8
132.12315088985497,104.2738641796534,Stroke 9
121.80642357457164,105.06508887251412,Stroke 9
125.13916015625,109.103515625,Stroke 9
124.33746889933595,114.5250597143498,Stroke 9
132.26769348676046,114.67229101351367,Stroke 10
133.40408801789908,127.32290615912686,Stroke 10
139.817626953125,121.881103515625,Stroke 10
146.70220171234038,122.40822186131922,Stroke 10
146.73553575248266,113.05739804137168,Stroke 11
145.6913168829822,127.93175794214812,Stroke 11
153.465576171875,121.86962890625,Stroke 11
177.0467973498076,122.33108606696824,Stroke 11
160.21054240957096,103.84859622173528,Stroke 12
175.01024733580235,104.9986379479937,Stroke 12
166.93438720703125,111.72802734375,Stroke 12
166.16108563045603,136.89881571097044,Stroke 12
168.81813921507754,88.25283067338746,Stroke 13
195.07189544887498,90.18920466319224,Stroke 13
180.466064453125,100.733154296875,Stroke 13
179.83646987829437,146.0008527133666,Stroke 13
