x,y,label
95.28389316886296,110.80866095479823,Stroke 1
92.9583745126629,121.6754244750663,Stroke 1
98.44287109375,115.2255859375,Stroke 1
104.10152097005229,115.93427440086404,Stroke 1
94.79861268159237,100.98205625309119,Stroke 2
95.28389316886296,110.80866095479823,Stroke 2
99.652587890625,107.9794921875,Stroke 2
123.97960797105264,109.06368440192128,Stroke 2
106.16284327895252,111.1711838719857,Stroke 3
103.84309149198802,121.22385235697969,Stroke 3
109.646240234375,115.81298828125,Stroke 3
122.94434098788416,116.26618950166724,Stroke 3
104.2538307834138,100.6608219871879,Stroke 4
106.16284327895252,111.1711838719857,Stroke 4
109.8408203125,108.34130859375,Stroke 4
123.97960797105264,109.06368440192128,Stroke 4
118.07280629450739,87.97858254753794,Stroke 5
128.7003022899677,90.08715623168156,Stroke 5
124.00567626953125,94.3603515625,Stroke 5
123.97960797105264,109.06368440192128,Stroke 5
118.86207836668774,77.83102343734491,Stroke 6
129.10407674546562,79.8912748063758,Stroke 6
124.11383056640625,83.224609375,Stroke 6
123.94258377631061,88.74197535249832,Stroke 6
127.548828125,125.4296875,Stroke 7
127.07558041033347,132.89677831060143,Stroke 7
126.07501220703125,132.7701416015625,Stroke 7
123.74053935006219,141.2079060127336,Stroke 7
139.1828187847405,89.01161340908169,Stroke 8
128.7003022899677,90.08715623168156,Stroke 8
131.442138671875,94.7646484375,Stroke 8
131.15625,115.359375,Stroke 8
133.103515625,132.375,Stroke 9
124.39453125,144.2353515625,Stroke 9
131.9512939453125,142.3876953125,Stroke 9
136.97943458731623,146.30929810859485,Stroke 9
139.8605422101521,78.62005509948273,Stroke 10
129.10407674546562,79.8912748063758,Stroke 10
132.01861572265625,83.2431640625,Stroke 10
131.8055246360146,88.17415319026384,Stroke 10
126.33203125,114.1171875,Stroke 11
134.75610481153203,117.3744673341715,Stroke 11
132.154541015625,119.2275390625,Stroke 11
128.80287206223053,132.8715961096634,Stroke 11
