x,y,label
85.86116573517252,81.0235926555283,Stroke 1
83.17652131961401,107.87565639389605,Stroke 1
96.797119140625,96.541015625,Stroke 1
151.9198600641995,97.80153653180359,Stroke 1
87.69140356297328,124.90348208883682,Stroke 2
84.86340361018125,151.19684238392472,Stroke 2
98.5390625,140.54345703125,Stroke 2
141.15625,141.412109375,Stroke 2
95.97122404362217,114.83700131142356,Stroke 3
109.14333404287868,117.83521604691613,Stroke 3
103.164306640625,122.7706298828125,Stroke 3
102.88079070908212,153.12032016246556,Stroke 3
124.17284411418632,115.07166806529436,Stroke 4
109.14333404287868,117.83521604691613,Stroke 4
114.12939453125,122.8798828125,Stroke 4
113.74668556856444,153.01474309346122,Stroke 4
142.92539820343956,107.89831660026046,Stroke 5
126.88912424529092,125.66018708609559,Stroke 5
140.239013671875,124.86083984375,Stroke 5
146.84634932827157,130.82813666660635,Stroke 5
146.0396669256087,87.86775110385236,Stroke 6
172.81639089398408,90.06471106485142,Stroke 6
157.500732421875,100.55322265625,Stroke 6
157.05917069558953,145.95182510205714,Stroke 6
