x,y,label
63.13301252805835,90.78223432081123,Stroke 1
60.096706600558775,115.122370679076,Stroke 1
72.10003662109375,103.6015625,Stroke 1
88.04540207458592,106.12987802514279,Stroke 1
61.0741215185442,120.21531379921973,Stroke 2
58.8684822864044,145.10099426049342,Stroke 2
72.37548828125,135.0322265625,Stroke 2
112.00267407444383,134.77783255622347,Stroke 2
107.87554859964419,93.89162417390511,Stroke 3
90.09201409270084,106.02012877064365,Stroke 3
100.11883544921875,107.815673828125,Stroke 3
105.70212326985119,116.71287934903837,Stroke 3
113.63510759335237,122.1539070488067,Stroke 4
110.9657023314925,146.94824026733107,Stroke 4
123.31787109375,136.76025390625,Stroke 4
164.82488299662236,138.82272343760684,Stroke 4
113.765625,91.40625,Stroke 5
113.63510759335237,122.1539070488067,Stroke 5
123.441162109375,107.46484375,Stroke 5
165.0250692882657,108.81394544050858,Stroke 5
156.96909991476159,88.80222465895459,Stroke 6
177.06002069208927,92.9062896535706,Stroke 6
167.6435546875,102.07666015625,Stroke 6
167.22012488269547,144.9227088034459,Stroke 6
197.99390294860257,89.99811996121835,Stroke 7
177.06002069208927,92.9062896535706,Stroke 7
183.130126953125,102.541748046875,Stroke 7
183.17032748471053,145.83006146318374,Stroke 7
