label,x,y
Stroke 1,29,9
Stroke 1,14,168
Stroke 1,91,98
Stroke 1,220,105
Stroke 2,40,202
Stroke 2,22,360
Stroke 2,99,296
Stroke 2,323,303
Stroke 3,309,27
Stroke 3,315,175
Stroke 3,227,105
Stroke 3,29,109
Stroke 4,298,213
Stroke 4,322,373
Stroke 4,383,289
Stroke 4,643,228
Stroke 5,464,27
Stroke 5,341,46
Stroke 5,400,74
Stroke 5,398,270
Stroke 6,553,8
Stroke 6,450,66
Stroke 6,529,79
Stroke 6,637,227
Stroke 7,656,3
Stroke 7,636,150
Stroke 7,716,85
Stroke 7,969,88
Stroke 8,726,271
Stroke 8,701,367
Stroke 8,766,313
Stroke 8,982,315
Stroke 9,732,201
Stroke 9,726,271
Stroke 9,768,237
Stroke 9,982,240
Stroke 10,725,110
Stroke 10,732,201
Stroke 10,773,175
Stroke 10,879,176
Stroke 11,928,130
Stroke 11,960,186
Stroke 11,886,176
Stroke 11,775,188
Stroke 12,930,28
Stroke 12,1090,40
Stroke 12,1000,104
Stroke 12,996,379
