label,x,y
Stroke 1,105,163
Stroke 1,16,252
Stroke 1,81,251
Stroke 1,119,279
Stroke 2,124,227
Stroke 2,111,354
Stroke 2,178,303
Stroke 2,354,305
Stroke 3,137,21
Stroke 3,134,140
Stroke 3,188,100
Stroke 3,405,105
Stroke 4,162,124
Stroke 4,232,126
Stroke 4,188,155
Stroke 4,187,297
Stroke 5,237,220
Stroke 5,225,278
Stroke 5,261,247
Stroke 5,407,247
Stroke 6,232,126
Stroke 6,237,220
Stroke 6,266,192
Stroke 6,405,200
Stroke 7,407,248
Stroke 7,334,348
Stroke 7,417,314
Stroke 7,603,374
Stroke 8,366,33
Stroke 8,494,47
Stroke 8,424,97
Stroke 8,407,247
Stroke 9,463,272
Stroke 9,591,290
Stroke 9,498,316
Stroke 9,500,374
Stroke 10,496,124
Stroke 10,455,239
Stroke 10,523,209
Stroke 10,694,260
Stroke 11,539,290
Stroke 11,591,290
Stroke 11,558,313
Stroke 11,554,374
Stroke 12,534,54
Stroke 12,554,144
Stroke 12,593,92
Stroke 12,724,48
Stroke 13,662,283
Stroke 13,591,290
Stroke 13,609,313
Stroke 13,603,374
Stroke 14,656,100
Stroke 14,789,112
Stroke 14,712,164
Stroke 14,706,386
