label,x,y
Stroke 1,42,189
Stroke 1,15,303
Stroke 1,86,241
Stroke 1,322,240
Stroke 2,29,67
Stroke 2,42,189
Stroke 2,89,157
Stroke 2,337,156
Stroke 3,311,272
Stroke 3,258,317
Stroke 3,316,315
Stroke 3,388,309
Stroke 4,360,213
Stroke 4,311,272
Stroke 4,351,280
Stroke 4,388,309
Stroke 5,386,98
Stroke 5,326,185
Stroke 5,384,191
Stroke 5,445,246
Stroke 6,461,237
Stroke 6,360,348
Stroke 6,424,339
Stroke 6,472,380
Stroke 7,471,91
Stroke 7,488,207
Stroke 7,531,174
Stroke 7,772,176
Stroke 8,488,207
Stroke 8,457,322
Stroke 8,535,261
Stroke 8,772,266
Stroke 9,725,22
Stroke 9,879,34
Stroke 9,789,97
Stroke 9,789,360
