label,x,y
Stroke 1,29,188
Stroke 1,15,335
Stroke 1,88,273
Stroke 1,341,273
Stroke 2,48,21
Stroke 2,29,188
Stroke 2,102,105
Stroke 2,292,117
Stroke 3,328,72
Stroke 3,233,207
Stroke 3,310,187
Stroke 3,364,221
Stroke 4,341,35
Stroke 4,477,54
Stroke 4,400,110
Stroke 4,399,336
Stroke 5,347,271
Stroke 5,329,413
Stroke 5,402,355
Stroke 5,880,97
Stroke 6,478,4
Stroke 6,464,144
Stroke 6,542,80
Stroke 6,880,97
Stroke 7,589,173
Stroke 7,655,175
Stroke 7,607,213
Stroke 7,590,334
Stroke 8,572,253
Stroke 8,561,353
Stroke 8,611,307
Stroke 8,804,316
Stroke 9,573,105
Stroke 9,559,187
Stroke 9,612,150
Stroke 9,790,156
Stroke 10,662,239
Stroke 10,651,303
Stroke 10,685,275
Stroke 10,791,277
Stroke 11,655,175
Stroke 11,662,239
Stroke 11,690,220
Stroke 11,792,221
Stroke 12,760,106
Stroke 12,868,117
Stroke 12,808,155
Stroke 12,804,316
Stroke 13,843,35
Stroke 13,989,47
Stroke 13,906,105
Stroke 13,901,354
