label,x,y
Stroke 1,34,169
Stroke 1,21,336
Stroke 1,100,268
Stroke 1,329,227
Stroke 2,47,8
Stroke 2,34,169
Stroke 2,113,103
Stroke 2,330,181
Stroke 3,220,201
Stroke 3,207,263
Stroke 3,254,224
Stroke 3,329,227
Stroke 4,220,119
Stroke 4,220,201
Stroke 4,260,179
Stroke 4,330,181
Stroke 5,329,106
Stroke 5,316,265
Stroke 5,404,206
Stroke 5,680,216
Stroke 6,412,10
Stroke 6,545,41
Stroke 6,485,87
Stroke 6,482,369
Stroke 7,520,17
Stroke 7,673,23
Stroke 7,581,88
Stroke 7,579,368
Stroke 8,704,150
Stroke 8,632,193
Stroke 8,684,207
Stroke 8,728,285
Stroke 9,755,117
Stroke 9,672,145
Stroke 9,743,168
Stroke 9,800,245
Stroke 10,659,265
Stroke 10,728,379
Stroke 10,750,291
Stroke 10,909,168
Stroke 11,801,79
Stroke 11,755,117
Stroke 11,788,131
Stroke 11,846,207
Stroke 12,818,0
Stroke 12,742,36
Stroke 12,813,53
Stroke 12,874,93
