label,x,y
Stroke 1,48,176
Stroke 1,15,303
Stroke 1,94,235
Stroke 1,169,239
Stroke 2,30,49
Stroke 2,48,176
Stroke 2,97,138
Stroke 2,174,143
Stroke 3,181,188
Stroke 3,161,310
Stroke 3,227,240
Stroke 3,290,246
Stroke 4,175,59
Stroke 4,181,188
Stroke 4,228,145
Stroke 4,295,151
Stroke 5,303,188
Stroke 5,282,309
Stroke 5,347,241
Stroke 5,499,245
Stroke 6,296,55
Stroke 6,303,188
Stroke 6,349,145
Stroke 6,443,151
Stroke 7,448,66
Stroke 7,435,213
Stroke 7,497,155
Stroke 7,575,161
