label,x,y
Stroke 1,29,188
Stroke 1,15,335
Stroke 1,89,273
Stroke 1,341,277
Stroke 2,48,21
Stroke 2,29,188
Stroke 2,103,106
Stroke 2,349,110
Stroke 3,314,73
Stroke 3,233,207
Stroke 3,310,188
Stroke 3,364,222
Stroke 4,341,35
Stroke 4,476,54
Stroke 4,400,110
Stroke 4,399,337
Stroke 5,344,271
Stroke 5,329,413
Stroke 5,402,355
Stroke 5,668,349
Stroke 6,478,4
Stroke 6,464,144
Stroke 6,539,81
Stroke 6,881,98
Stroke 7,611,117
Stroke 7,682,131
Stroke 7,655,158
Stroke 7,654,221
Stroke 8,623,219
Stroke 8,740,227
Stroke 8,670,273
Stroke 8,668,349
Stroke 9,759,124
Stroke 9,682,131
Stroke 9,697,158
Stroke 9,695,226
Stroke 10,843,35
Stroke 10,990,47
Stroke 10,906,105
Stroke 10,901,355
