label,x,y
Stroke 1,27,78
Stroke 1,154,88
Stroke 1,77,137
Stroke 1,72,298
Stroke 2,124,285
Stroke 2,15,378
Stroke 2,79,368
Stroke 2,119,406
Stroke 3,175,4
Stroke 3,105,79
Stroke 3,170,78
Stroke 3,203,111
Stroke 4,131,150
Stroke 4,124,285
Stroke 4,184,235
Stroke 4,312,240
Stroke 5,272,264
Stroke 5,259,399
Stroke 5,322,345
Stroke 5,542,348
Stroke 6,274,48
Stroke 6,261,188
Stroke 6,330,133
Stroke 6,543,137
Stroke 7,325,240
Stroke 7,316,310
Stroke 7,359,278
Stroke 7,530,278
Stroke 8,318,157
Stroke 8,325,240
Stroke 8,361,210
Stroke 8,530,214
