label,x,y
Stroke 1,54,131
Stroke 1,53,214
Stroke 1,101,183
Stroke 1,401,164
Stroke 2,53,214
Stroke 2,15,361
Stroke 2,104,286
Stroke 2,401,284
Stroke 3,46,8
Stroke 3,54,131
Stroke 3,106,97
Stroke 3,400,105
Stroke 4,226,9
Stroke 4,246,130
Stroke 4,292,109
Stroke 4,400,105
Stroke 5,246,130
Stroke 5,209,234
Stroke 5,295,172
Stroke 5,401,164
Stroke 6,351,0
Stroke 6,484,10
Stroke 6,418,58
Stroke 6,418,373
Stroke 7,470,66
Stroke 7,606,74
Stroke 7,525,119
Stroke 7,528,373
Stroke 8,625,4
Stroke 8,484,10
Stroke 8,529,54
Stroke 8,522,81
