label,x,y
Stroke 1,29,54
Stroke 1,14,214
Stroke 1,81,148
Stroke 1,315,151
Stroke 2,34,264
Stroke 2,17,419
Stroke 2,92,357
Stroke 2,322,356
Stroke 3,106,246
Stroke 3,92,334
Stroke 3,140,289
Stroke 3,316,290
Stroke 4,105,169
Stroke 4,106,246
Stroke 4,143,218
Stroke 4,316,220
Stroke 5,271,15
Stroke 5,405,29
Stroke 5,331,88
Stroke 5,322,356
Stroke 6,335,252
Stroke 6,323,411
Stroke 6,396,344
Stroke 6,640,368
Stroke 7,417,253
Stroke 7,406,334
Stroke 7,451,296
Stroke 7,628,302
Stroke 8,411,156
Stroke 8,417,253
Stroke 8,455,227
Stroke 8,628,232
Stroke 9,405,29
Stroke 9,411,156
Stroke 9,461,113
Stroke 9,622,118
Stroke 10,583,28
Stroke 10,723,41
Stroke 10,642,104
Stroke 10,640,368
