label,x,y
Stroke 1,78,169
Stroke 1,16,329
Stroke 1,109,289
Stroke 1,361,374
Stroke 2,118,7
Stroke 2,240,27
Stroke 2,185,77
Stroke 2,180,304
Stroke 3,368,14
Stroke 3,240,27
Stroke 3,279,78
Stroke 3,270,335
Stroke 4,341,73
Stroke 4,354,194
Stroke 4,394,154
Stroke 4,509,157
Stroke 5,354,194
Stroke 5,328,298
Stroke 5,395,242
Stroke 5,577,252
Stroke 6,564,104
Stroke 6,457,220
Stroke 6,530,211
Stroke 6,577,252
Stroke 7,527,8
Stroke 7,681,14
Stroke 7,593,78
Stroke 7,591,373
Stroke 8,622,149
Stroke 8,744,156
Stroke 8,672,195
Stroke 8,669,368
Stroke 9,744,4
Stroke 9,662,92
Stroke 9,732,89
Stroke 9,783,149
Stroke 10,834,72
Stroke 10,744,156
Stroke 10,829,175
Stroke 10,899,234
Stroke 11,852,8
Stroke 11,1006,15
Stroke 11,915,80
Stroke 11,911,373
