label,x,y
Stroke 1,29,8
Stroke 1,15,168
Stroke 1,86,103
Stroke 1,331,106
Stroke 2,46,252
Stroke 2,29,411
Stroke 2,108,344
Stroke 2,362,349
Stroke 3,111,214
Stroke 3,93,309
Stroke 3,147,265
Stroke 3,349,265
Stroke 4,106,124
Stroke 4,111,214
Stroke 4,149,183
Stroke 4,354,195
Stroke 5,299,48
Stroke 5,401,67
Stroke 5,354,112
Stroke 5,349,265
Stroke 6,316,194
Stroke 6,459,195
Stroke 6,365,254
Stroke 6,362,349
Stroke 7,364,56
Stroke 7,484,60
Stroke 7,405,112
Stroke 7,401,195
