label,x,y
Stroke 1,130,47
Stroke 1,16,168
Stroke 1,102,163
Stroke 1,150,202
Stroke 2,143,215
Stroke 2,27,336
Stroke 2,109,332
Stroke 2,161,373
Stroke 3,270,213
Stroke 3,156,334
Stroke 3,240,329
Stroke 3,289,368
Stroke 4,277,53
Stroke 4,163,170
Stroke 4,247,169
Stroke 4,295,206
Stroke 5,328,66
Stroke 5,315,233
Stroke 5,382,163
Stroke 5,654,164
Stroke 6,449,0
Stroke 6,623,5
Stroke 6,524,65
Stroke 6,521,373
Stroke 7,769,91
Stroke 7,732,252
Stroke 7,661,174
Stroke 7,415,184
