label,x,y
Stroke 1,33,111
Stroke 1,15,265
Stroke 1,91,199
Stroke 1,354,208
Stroke 2,299,246
Stroke 2,207,329
Stroke 2,281,324
Stroke 2,333,367
Stroke 3,327,53
Stroke 3,225,157
Stroke 3,295,153
Stroke 3,354,208
Stroke 4,309,282
Stroke 4,360,426
Stroke 4,402,337
Stroke 4,635,233
Stroke 5,397,8
Stroke 5,316,130
Stroke 5,410,106
Stroke 5,635,233
Stroke 6,443,150
Stroke 6,385,214
Stroke 6,432,213
Stroke 6,453,234
Stroke 7,451,226
Stroke 7,413,264
Stroke 7,453,262
Stroke 7,484,285
Stroke 8,494,181
Stroke 8,436,232
Stroke 8,480,236
Stroke 8,509,264
