label,x,y
Stroke 1,29,3
Stroke 1,15,143
Stroke 1,86,84
Stroke 1,510,91
Stroke 2,34,266
Stroke 2,21,405
Stroke 2,91,347
Stroke 2,309,329
Stroke 3,66,112
Stroke 3,183,112
Stroke 3,107,158
Stroke 3,104,336
Stroke 4,183,112
Stroke 4,130,201
Stroke 4,181,200
Stroke 4,205,227
Stroke 5,202,233
Stroke 5,132,305
Stroke 5,184,305
Stroke 5,213,329
Stroke 6,295,122
Stroke 6,220,202
Stroke 6,270,200
Stroke 6,298,226
Stroke 7,303,227
Stroke 7,226,308
Stroke 7,277,303
Stroke 7,309,329
Stroke 8,381,118
Stroke 8,311,195
Stroke 8,363,192
Stroke 8,388,220
Stroke 9,407,227
Stroke 9,494,238
Stroke 9,446,279
Stroke 9,444,341
Stroke 10,416,122
Stroke 10,502,131
Stroke 10,450,165
Stroke 10,450,235
Stroke 11,465,8
Stroke 11,623,15
Stroke 11,536,85
Stroke 11,529,374
