label,x,y
Stroke 1,34,232
Stroke 1,16,406
Stroke 1,110,337
Stroke 1,404,376
Stroke 2,53,8
Stroke 2,28,163
Stroke 2,122,90
Stroke 2,373,99
Stroke 3,125,182
Stroke 3,219,195
Stroke 3,175,227
Stroke 3,174,379
Stroke 4,316,189
Stroke 4,219,195
Stroke 4,247,230
Stroke 4,245,381
Stroke 5,466,31
Stroke 5,468,159
Stroke 5,378,99
Stroke 5,174,89
Stroke 6,360,186
Stroke 6,437,200
Stroke 6,404,229
Stroke 6,404,380
Stroke 7,508,21
Stroke 7,380,105
Stroke 7,453,118
Stroke 7,488,176
Stroke 8,533,188
Stroke 8,437,200
Stroke 8,468,233
Stroke 8,469,380
Stroke 9,437,200
Stroke 9,515,235
Stroke 9,470,260
Stroke 9,469,380
Stroke 10,526,0
Stroke 10,705,8
Stroke 10,604,74
Stroke 10,598,374
