label,x,y
Stroke 1,34,93
Stroke 1,15,277
Stroke 1,104,203
Stroke 1,343,188
Stroke 2,162,14
Stroke 2,278,35
Stroke 2,230,87
Stroke 2,236,366
Stroke 3,169,170
Stroke 3,343,184
Stroke 3,241,246
Stroke 3,234,347
Stroke 4,240,20
Stroke 4,382,28
Stroke 4,290,88
Stroke 4,285,186
Stroke 5,418,212
Stroke 5,401,361
Stroke 5,472,300
Stroke 5,694,308
Stroke 6,419,8
Stroke 6,400,155
Stroke 6,474,94
Stroke 6,688,98
Stroke 7,489,201
Stroke 7,478,278
Stroke 7,519,244
Stroke 7,695,246
Stroke 8,484,113
Stroke 8,489,201
Stroke 8,522,173
Stroke 8,694,175
Stroke 9,649,3
Stroke 9,817,8
Stroke 9,710,71
Stroke 9,708,375
