label,x,y
Stroke 1,29,34
Stroke 1,14,175
Stroke 1,80,114
Stroke 1,253,119
Stroke 2,30,226
Stroke 2,16,367
Stroke 2,87,309
Stroke 2,285,315
Stroke 3,375,60
Stroke 3,266,122
Stroke 3,317,127
Stroke 3,348,188
Stroke 4,285,234
Stroke 4,266,379
Stroke 4,356,317
Stroke 4,664,323
Stroke 5,393,201
Stroke 5,364,303
Stroke 5,434,247
Stroke 5,671,247
Stroke 6,394,130
Stroke 6,393,201
Stroke 6,435,168
Stroke 6,676,169
Stroke 7,381,15
Stroke 7,394,130
Stroke 7,439,99
Stroke 7,676,98
