label,x,y
Stroke 1,36,227
Stroke 1,21,373
Stroke 1,101,313
Stroke 1,368,315
Stroke 2,44,0
Stroke 2,22,111
Stroke 2,106,52
Stroke 2,366,55
Stroke 3,143,175
Stroke 3,118,266
Stroke 3,176,220
Stroke 3,369,220
Stroke 4,132,79
Stroke 4,143,175
Stroke 4,177,147
Stroke 4,367,148
Stroke 5,322,80
Stroke 5,476,92
Stroke 5,386,141
Stroke 5,368,315
Stroke 6,526,206
Stroke 6,424,316
Stroke 6,504,315
Stroke 6,549,349
Stroke 7,521,80
Stroke 7,674,92
Stroke 7,584,146
Stroke 7,580,368
Stroke 8,550,0
Stroke 8,610,4
Stroke 8,584,28
Stroke 8,579,92
Stroke 9,754,0
Stroke 9,674,92
Stroke 9,734,62
Stroke 9,777,99
