label,x,y
Stroke 1,118,8
Stroke 1,14,118
Stroke 1,94,112
Stroke 1,143,151
Stroke 2,136,170
Stroke 2,22,285
Stroke 2,102,283
Stroke 2,151,322
Stroke 3,245,8
Stroke 3,143,118
Stroke 3,211,113
Stroke 3,259,149
Stroke 4,251,162
Stroke 4,138,278
Stroke 4,214,273
Stroke 4,266,316
Stroke 5,297,0
Stroke 5,272,124
Stroke 5,354,60
Stroke 5,610,61
Stroke 6,292,201
Stroke 6,277,366
Stroke 6,358,298
Stroke 6,616,303
Stroke 7,386,182
Stroke 7,366,278
Stroke 7,414,228
Stroke 7,616,227
Stroke 8,379,80
Stroke 8,386,182
Stroke 8,420,152
Stroke 8,616,151
Stroke 9,578,3
Stroke 9,726,7
Stroke 9,633,68
Stroke 9,630,369
