label,x,y
Stroke 1,34,21
Stroke 1,16,195
Stroke 1,100,124
Stroke 1,393,130
Stroke 2,144,143
Stroke 2,150,233
Stroke 2,191,204
Stroke 2,397,207
Stroke 3,150,233
Stroke 3,125,335
Stroke 3,191,284
Stroke 3,399,284
Stroke 4,354,4
Stroke 4,526,8
Stroke 4,421,70
Stroke 4,417,375
Stroke 5,520,202
Stroke 5,449,265
Stroke 5,515,265
Stroke 5,565,297
Stroke 6,579,119
Stroke 6,520,202
Stroke 6,563,215
Stroke 6,610,257
Stroke 7,624,0
Stroke 7,494,105
Stroke 7,600,102
Stroke 7,613,257
Stroke 8,680,188
Stroke 8,578,302
Stroke 8,656,299
Stroke 8,708,341
Stroke 9,681,4
Stroke 9,853,8
Stroke 9,747,73
Stroke 9,744,375
