label,x,y
Stroke 1,28,232
Stroke 1,15,379
Stroke 1,81,319
Stroke 1,298,322
Stroke 2,47,23
Stroke 2,33,170
Stroke 2,101,112
Stroke 2,329,116
Stroke 3,124,208
Stroke 3,104,304
Stroke 3,157,254
Stroke 3,335,258
Stroke 4,123,125
Stroke 4,124,208
Stroke 4,161,181
Stroke 4,334,182
Stroke 5,301,150
Stroke 5,392,164
Stroke 5,350,172
Stroke 5,335,258
Stroke 6,302,278
Stroke 6,284,419
Stroke 6,353,360
Stroke 6,564,98
Stroke 7,315,8
Stroke 7,301,150
Stroke 7,364,92
Stroke 7,564,98
Stroke 8,392,164
Stroke 8,384,309
Stroke 8,438,246
Stroke 8,482,251
Stroke 9,486,168
Stroke 9,475,303
Stroke 9,531,247
Stroke 9,704,251
Stroke 10,524,10
Stroke 10,671,22
Stroke 10,586,93
Stroke 10,582,367
