label,x,y
Stroke 1,124,156
Stroke 1,15,272
Stroke 1,93,268
Stroke 1,143,312
Stroke 2,143,8
Stroke 2,40,117
Stroke 2,123,109
Stroke 2,168,152
Stroke 3,237,353
Stroke 3,161,354
Stroke 3,196,380
Stroke 3,194,433
Stroke 4,201,342
Stroke 4,284,359
Stroke 4,228,384
Stroke 4,226,444
Stroke 5,201,151
Stroke 5,194,296
Stroke 5,250,234
Stroke 5,309,239
Stroke 6,296,0
Stroke 6,207,78
Stroke 6,296,56
Stroke 6,503,207
Stroke 7,282,316
Stroke 7,295,443
Stroke 7,359,388
Stroke 7,596,392
Stroke 8,310,149
Stroke 8,300,286
Stroke 8,360,236
Stroke 8,570,240
