label,x,y
Stroke 1,41,202
Stroke 1,23,354
Stroke 1,104,294
Stroke 1,386,292
Stroke 2,55,0
Stroke 2,29,125
Stroke 2,119,65
Stroke 2,393,67
Stroke 3,130,175
Stroke 3,110,266
Stroke 3,163,221
Stroke 3,361,220
Stroke 4,123,86
Stroke 4,130,175
Stroke 4,168,149
Stroke 4,357,150
Stroke 5,412,7
Stroke 5,387,112
Stroke 5,456,57
Stroke 5,702,60
Stroke 6,394,195
Stroke 6,380,335
Stroke 6,457,278
Stroke 6,700,284
Stroke 7,484,92
Stroke 7,612,100
Stroke 7,539,150
Stroke 7,539,375
