label,x,y
Stroke 1,35,111
Stroke 1,21,272
Stroke 1,93,210
Stroke 1,298,214
Stroke 2,226,41
Stroke 2,118,162
Stroke 2,194,153
Stroke 2,241,201
Stroke 3,259,75
Stroke 3,374,99
Stroke 3,312,139
Stroke 3,310,380
Stroke 4,488,86
Stroke 4,374,99
Stroke 4,404,132
Stroke 4,400,380
Stroke 5,484,168
Stroke 5,414,214
Stroke 5,482,220
Stroke 5,529,259
Stroke 6,419,266
Stroke 6,516,394
Stroke 6,525,291
Stroke 6,700,97
Stroke 7,534,118
Stroke 7,484,168
Stroke 7,530,180
Stroke 7,574,215
Stroke 8,605,47
Stroke 8,534,118
Stroke 8,575,137
Stroke 8,619,176
