label,x,y
Stroke 1,34,181
Stroke 1,16,355
Stroke 1,98,284
Stroke 1,206,285
Stroke 2,149,9
Stroke 2,270,34
Stroke 2,214,83
Stroke 2,206,285
Stroke 3,244,264
Stroke 3,138,375
Stroke 3,217,368
Stroke 3,269,412
Stroke 4,270,34
Stroke 4,353,41
Stroke 4,302,87
Stroke 4,302,291
Stroke 5,329,265
Stroke 5,238,373
Stroke 5,307,376
Stroke 5,354,412
Stroke 6,316,27
Stroke 6,474,28
Stroke 6,384,93
Stroke 6,379,304
Stroke 7,412,271
Stroke 7,322,375
Stroke 7,385,380
Stroke 7,436,420
Stroke 8,436,131
Stroke 8,412,271
Stroke 8,504,233
Stroke 8,666,240
Stroke 9,614,34
Stroke 9,743,66
Stroke 9,683,118
Stroke 9,666,240
Stroke 10,717,252
Stroke 10,603,385
Stroke 10,685,377
Stroke 10,738,420
Stroke 11,712,39
Stroke 11,878,47
Stroke 11,784,122
Stroke 11,780,265
Stroke 12,818,233
Stroke 12,705,361
Stroke 12,790,366
Stroke 12,838,405
