label,x,y
Stroke 1,123,15
Stroke 1,15,130
Stroke 1,92,123
Stroke 1,139,163
Stroke 2,130,125
Stroke 2,20,239
Stroke 2,98,231
Stroke 2,145,272
Stroke 3,156,240
Stroke 3,22,347
Stroke 3,101,341
Stroke 3,149,379
Stroke 4,246,20
Stroke 4,130,125
Stroke 4,218,126
Stroke 4,267,168
Stroke 5,258,222
Stroke 5,149,341
Stroke 5,227,335
Stroke 5,273,374
Stroke 6,261,123
Stroke 6,156,240
Stroke 6,230,234
Stroke 6,279,273
Stroke 7,349,9
Stroke 7,285,156
Stroke 7,380,119
Stroke 7,629,202
Stroke 8,258,222
Stroke 8,328,373
Stroke 8,388,286
Stroke 8,629,202
