label,x,y
Stroke 1,34,54
Stroke 1,15,233
Stroke 1,102,159
Stroke 1,406,164
Stroke 2,227,201
Stroke 2,208,374
Stroke 2,298,302
Stroke 2,598,309
Stroke 3,246,3
Stroke 3,215,137
Stroke 3,301,68
Stroke 3,599,73
Stroke 4,723,0
Stroke 4,566,3
Stroke 4,621,68
Stroke 4,618,368
Stroke 5,772,92
Stroke 5,657,215
Stroke 5,744,215
Stroke 5,794,254
Stroke 6,760,30
Stroke 6,894,47
Stroke 6,823,103
Stroke 6,822,362
Stroke 7,893,79
Stroke 7,875,246
Stroke 7,958,178
Stroke 7,1061,188
Stroke 8,1017,3
Stroke 8,1183,7
Stroke 8,1079,68
Stroke 8,1075,368
