label,x,y
Stroke 1,138,60
Stroke 1,21,188
Stroke 1,114,181
Stroke 1,175,228
Stroke 2,194,10
Stroke 2,212,156
Stroke 2,262,112
Stroke 2,539,111
Stroke 3,212,156
Stroke 3,176,279
Stroke 3,263,212
Stroke 3,538,214
Stroke 4,547,4
Stroke 4,526,155
Stroke 4,609,83
Stroke 4,840,87
Stroke 5,545,196
Stroke 5,526,360
Stroke 5,609,293
Stroke 5,847,298
Stroke 6,684,110
Stroke 6,584,113
Stroke 6,611,149
Stroke 6,612,272
Stroke 7,775,106
Stroke 7,667,227
Stroke 7,746,226
Stroke 7,789,264
Stroke 8,790,8
Stroke 8,961,16
Stroke 8,864,91
Stroke 8,860,379
