label,x,y
Stroke 1,47,182
Stroke 1,15,309
Stroke 1,87,242
Stroke 1,327,247
Stroke 2,29,61
Stroke 2,47,182
Stroke 2,90,152
Stroke 2,329,156
Stroke 3,207,194
Stroke 3,175,310
Stroke 3,254,245
Stroke 3,327,247
Stroke 4,193,65
Stroke 4,207,194
Stroke 4,256,151
Stroke 4,329,156
Stroke 5,339,201
Stroke 5,315,322
Stroke 5,380,252
Stroke 5,443,258
Stroke 6,329,73
Stroke 6,339,201
Stroke 6,382,158
Stroke 6,444,168
Stroke 7,456,201
Stroke 7,435,316
Stroke 7,499,251
Stroke 7,647,253
Stroke 8,449,73
Stroke 8,456,201
Stroke 8,500,158
Stroke 8,590,163
Stroke 9,596,80
Stroke 9,583,225
Stroke 9,645,166
Stroke 9,718,170
