label,x,y
Stroke 1,33,66
Stroke 1,15,233
Stroke 1,99,163
Stroke 1,386,169
Stroke 2,208,2
Stroke 2,187,137
Stroke 2,264,73
Stroke 2,541,79
Stroke 3,200,201
Stroke 3,181,368
Stroke 3,264,300
Stroke 3,545,304
Stroke 4,494,8
Stroke 4,660,15
Stroke 4,568,86
Stroke 4,560,368
Stroke 5,629,132
Stroke 5,732,145
Stroke 5,667,185
Stroke 5,658,344
Stroke 6,695,202
Stroke 6,609,330
Stroke 6,680,318
Stroke 6,717,362
Stroke 7,724,17
Stroke 7,647,105
Stroke 7,701,99
Stroke 7,738,131
Stroke 8,743,175
Stroke 8,725,298
Stroke 8,795,247
Stroke 8,890,252
Stroke 9,859,264
Stroke 9,782,342
Stroke 9,842,336
Stroke 9,878,368
Stroke 10,870,98
Stroke 10,788,183
Stroke 10,850,180
Stroke 10,883,208
Stroke 11,846,9
Stroke 11,1017,17
Stroke 11,918,86
Stroke 11,915,379
