label,x,y
Stroke 1,54,265
Stroke 1,21,368
Stroke 1,103,312
Stroke 1,202,316
Stroke 2,54,188
Stroke 2,54,265
Stroke 2,104,227
Stroke 2,208,233
Stroke 3,40,72
Stroke 3,54,188
Stroke 3,107,157
Stroke 3,208,157
Stroke 4,207,80
Stroke 4,221,195
Stroke 4,272,167
Stroke 4,375,169
Stroke 5,221,277
Stroke 5,183,381
Stroke 5,273,320
Stroke 5,374,329
Stroke 6,221,195
Stroke 6,221,277
Stroke 6,273,235
Stroke 6,375,245
Stroke 7,374,80
Stroke 7,393,195
Stroke 7,436,165
Stroke 7,547,169
Stroke 8,393,195
Stroke 8,388,272
Stroke 8,440,235
Stroke 8,548,241
Stroke 9,388,272
Stroke 9,361,375
Stroke 9,443,316
Stroke 9,548,324
