label,x,y
Stroke 1,62,195
Stroke 1,15,329
Stroke 1,96,292
Stroke 1,321,361
Stroke 2,41,23
Stroke 2,69,163
Stroke 2,118,87
Stroke 2,333,28
Stroke 3,124,116
Stroke 3,117,189
Stroke 3,156,159
Stroke 3,257,163
Stroke 4,183,183
Stroke 4,174,265
Stroke 4,215,234
Stroke 4,253,238
Stroke 5,234,92
Stroke 5,290,124
Stroke 5,268,144
Stroke 5,253,238
Stroke 6,284,240
Stroke 6,327,374
Stroke 6,368,293
Stroke 6,578,201
Stroke 7,352,8
Stroke 7,290,124
Stroke 7,373,107
Stroke 7,578,201
