label,x,y
Stroke 1,29,189
Stroke 1,15,335
Stroke 1,88,274
Stroke 1,341,278
Stroke 2,48,22
Stroke 2,29,189
Stroke 2,101,108
Stroke 2,349,112
Stroke 3,314,76
Stroke 3,233,208
Stroke 3,310,190
Stroke 3,367,226
Stroke 4,341,40
Stroke 4,476,55
Stroke 4,400,109
Stroke 4,400,343
Stroke 5,344,272
Stroke 5,329,418
Stroke 5,407,357
Stroke 5,796,348
Stroke 6,478,4
Stroke 6,464,149
Stroke 6,536,86
Stroke 6,881,99
Stroke 7,566,207
Stroke 7,516,329
Stroke 7,586,294
Stroke 7,796,348
Stroke 8,605,195
Stroke 8,679,215
Stroke 8,638,240
Stroke 8,631,298
Stroke 9,631,107
Stroke 9,585,167
Stroke 9,651,151
Stroke 9,841,232
Stroke 10,675,219
Stroke 10,714,220
Stroke 10,687,242
Stroke 10,681,311
Stroke 11,714,220
Stroke 11,765,221
Stroke 11,734,246
Stroke 11,726,328
Stroke 12,765,221
Stroke 12,859,241
Stroke 12,801,272
Stroke 12,796,348
Stroke 13,843,40
Stroke 13,990,48
Stroke 13,906,109
Stroke 13,901,355
