label,x,y
Stroke 1,34,208
Stroke 1,15,375
Stroke 1,102,307
Stroke 1,410,309
Stroke 2,54,4
Stroke 2,168,22
Stroke 2,114,65
Stroke 2,113,284
Stroke 3,283,10
Stroke 3,168,22
Stroke 3,200,66
Stroke 3,199,201
Stroke 4,232,171
Stroke 4,137,272
Stroke 4,208,269
Stroke 4,244,302
Stroke 5,367,99
Stroke 5,271,202
Stroke 5,339,194
Stroke 5,370,225
Stroke 6,301,0
Stroke 6,277,131
Stroke 6,361,69
Stroke 6,461,68
Stroke 7,392,169
Stroke 7,296,273
Stroke 7,366,270
Stroke 7,410,309
Stroke 8,533,149
Stroke 8,392,169
Stroke 8,454,200
Stroke 8,448,285
Stroke 9,570,9
Stroke 9,565,144
Stroke 9,471,70
Stroke 9,272,53
Stroke 10,610,8
Stroke 10,780,16
Stroke 10,682,85
Stroke 10,679,368
