label,x,y
Stroke 1,48,195
Stroke 1,15,335
Stroke 1,95,259
Stroke 1,232,260
Stroke 2,34,53
Stroke 2,48,195
Stroke 2,100,157
Stroke 2,366,163
Stroke 3,228,200
Stroke 3,214,374
Stroke 3,306,303
Stroke 3,598,309
Stroke 4,252,3
Stroke 4,234,150
Stroke 4,316,90
Stroke 4,592,92
Stroke 5,336,201
Stroke 5,322,290
Stroke 5,378,249
Stroke 5,599,251
Stroke 6,330,106
Stroke 6,336,201
Stroke 6,382,170
Stroke 6,598,169
Stroke 7,560,3
Stroke 7,675,9
Stroke 7,612,60
Stroke 7,612,373
Stroke 8,643,0
Stroke 8,822,4
Stroke 8,721,66
Stroke 8,721,374
