label,x,y
Stroke 1,33,213
Stroke 1,15,381
Stroke 1,99,312
Stroke 1,383,317
Stroke 2,48,3
Stroke 2,21,142
Stroke 2,117,68
Stroke 2,381,73
Stroke 3,98,144
Stroke 3,189,162
Stroke 3,149,195
Stroke 3,149,381
Stroke 4,189,162
Stroke 4,253,168
Stroke 4,216,202
Stroke 4,215,381
Stroke 5,342,157
Stroke 5,253,168
Stroke 5,276,201
Stroke 5,274,382
Stroke 6,343,3
Stroke 6,490,7
Stroke 6,400,50
Stroke 6,398,102
Stroke 7,337,104
Stroke 7,490,112
Stroke 7,402,163
Stroke 7,400,374
