label,x,y
Stroke 1,131,80
Stroke 1,16,228
Stroke 1,98,224
Stroke 1,151,277
Stroke 2,187,3
Stroke 2,151,116
Stroke 2,224,71
Stroke 2,458,136
Stroke 3,176,265
Stroke 3,181,392
Stroke 3,239,327
Stroke 3,418,291
Stroke 4,276,181
Stroke 4,218,277
Stroke 4,263,257
Stroke 4,302,310
Stroke 5,259,98
Stroke 5,276,181
Stroke 5,291,157
Stroke 5,360,165
Stroke 6,276,181
Stroke 6,348,190
Stroke 6,299,210
Stroke 6,302,310
Stroke 7,348,190
Stroke 7,348,190
Stroke 7,335,207
Stroke 7,328,251
Stroke 8,393,183
Stroke 8,348,190
Stroke 8,369,209
Stroke 8,366,272
Stroke 9,391,131
Stroke 9,469,137
Stroke 9,424,171
Stroke 9,418,291
Stroke 10,583,9
Stroke 10,730,16
Stroke 10,645,86
Stroke 10,642,362
