label,x,y
Stroke 1,29,194
Stroke 1,15,336
Stroke 1,88,278
Stroke 1,326,285
Stroke 2,48,23
Stroke 2,29,194
Stroke 2,102,108
Stroke 2,349,113
Stroke 3,328,74
Stroke 3,233,208
Stroke 3,311,194
Stroke 3,364,227
Stroke 4,341,41
Stroke 4,476,55
Stroke 4,400,110
Stroke 4,400,343
Stroke 5,344,277
Stroke 5,329,418
Stroke 5,407,358
Stroke 5,880,99
Stroke 6,478,4
Stroke 6,464,150
Stroke 6,541,87
Stroke 6,880,99
Stroke 7,523,260
Stroke 7,510,354
Stroke 7,567,313
Stroke 7,748,277
Stroke 8,584,207
Stroke 8,571,304
Stroke 8,612,271
Stroke 8,748,277
Stroke 9,584,201
Stroke 9,584,213
Stroke 9,612,223
Stroke 9,748,227
Stroke 10,575,130
Stroke 10,584,201
Stroke 10,616,179
Stroke 10,747,182
Stroke 11,722,119
Stroke 11,816,130
Stroke 11,762,169
Stroke 11,753,317
Stroke 12,843,40
Stroke 12,989,53
Stroke 12,905,110
Stroke 12,900,361
