label,x,y
Stroke 1,16,15
Stroke 1,170,27
Stroke 1,82,91
Stroke 1,78,272
Stroke 2,112,246
Stroke 2,15,356
Stroke 2,90,350
Stroke 2,138,393
Stroke 3,199,62
Stroke 3,119,189
Stroke 3,189,172
Stroke 3,241,206
Stroke 4,343,86
Stroke 4,190,86
Stroke 4,264,141
Stroke 4,261,392
Stroke 5,363,34
Stroke 5,375,163
Stroke 5,426,128
Stroke 5,679,140
Stroke 6,375,163
Stroke 6,348,285
Stroke 6,427,222
Stroke 6,682,221
Stroke 7,485,144
Stroke 7,605,155
Stroke 7,534,199
Stroke 7,534,380
Stroke 8,644,3
Stroke 8,792,7
Stroke 8,695,58
Stroke 8,682,221
Stroke 9,637,106
Stroke 9,791,117
Stroke 9,696,168
Stroke 9,691,381
