label,x,y
Stroke 1,93,310
Stroke 1,39,355
Stroke 1,92,353
Stroke 1,136,386
Stroke 2,35,112
Stroke 2,21,303
Stroke 2,101,224
Stroke 2,640,233
Stroke 3,137,245
Stroke 3,93,310
Stroke 3,126,315
Stroke 3,164,350
Stroke 4,194,8
Stroke 4,131,59
Stroke 4,201,52
Stroke 4,246,87
Stroke 5,194,8
Stroke 5,334,35
Stroke 5,280,87
Stroke 5,277,356
Stroke 6,334,35
Stroke 6,411,41
Stroke 6,365,91
Stroke 6,365,361
Stroke 7,532,28
Stroke 7,378,30
Stroke 7,444,93
Stroke 7,437,316
Stroke 8,469,292
Stroke 8,378,393
Stroke 8,445,385
Stroke 8,488,424
Stroke 9,590,7
Stroke 9,748,9
Stroke 9,656,79
Stroke 9,653,401
