label,x,y
Stroke 1,47,201
Stroke 1,15,341
Stroke 1,93,268
Stroke 1,302,266
Stroke 2,33,66
Stroke 2,47,201
Stroke 2,93,166
Stroke 2,334,181
Stroke 3,310,271
Stroke 3,289,406
Stroke 3,357,349
Stroke 3,392,341
Stroke 4,316,17
Stroke 4,314,157
Stroke 4,382,107
Stroke 4,782,116
Stroke 5,470,132
Stroke 5,354,137
Stroke 5,391,180
Stroke 5,392,341
Stroke 6,518,169
Stroke 6,411,276
Stroke 6,489,272
Stroke 6,533,309
Stroke 7,633,175
Stroke 7,532,283
Stroke 7,601,280
Stroke 7,647,314
Stroke 8,743,176
Stroke 8,647,284
Stroke 8,720,279
Stroke 8,763,315
Stroke 9,736,10
Stroke 9,908,23
Stroke 9,808,96
Stroke 9,806,387
